source,license,used,changes
raw_corpus/sentence_2709.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6164.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1476.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0406.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0115.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5468.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5891.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6275.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3192.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5622.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1829.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5202.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4156.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3890.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5421.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1277.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5110.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3404.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6287.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6328.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2288.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5291.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6201.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3644.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2314.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6486.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2282.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1516.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3948.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4700.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1250.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2523.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2470.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0661.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2042.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0215.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3355.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0588.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6314.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4751.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2714.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5244.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5612.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2695.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2031.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4482.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4835.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1660.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4168.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6063.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5210.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3343.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2061.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1195.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2222.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3495.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0763.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2956.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0781.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3604.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6377.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4113.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6353.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3106.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0146.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0765.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3024.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1832.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5353.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5759.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4018.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2081.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3994.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3279.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3758.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3740.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2549.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0001.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4796.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2868.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5763.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2788.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5786.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3001.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3034.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5862.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2419.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1961.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4818.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0037.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4403.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3739.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1645.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4144.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6388.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4791.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4880.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0757.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2629.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2576.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0430.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2648.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4606.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3022.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0884.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4101.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1357.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0698.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0824.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4023.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4827.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1035.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0194.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2052.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3735.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4191.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1531.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1850.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1117.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4499.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1529.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0373.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4313.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3409.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3834.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3639.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5100.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0399.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6481.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0395.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6196.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4755.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4152.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0571.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3170.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5224.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6283.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0214.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6440.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2874.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3824.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2972.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5816.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2765.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4935.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1945.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4456.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4186.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5386.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4798.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3822.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3298.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5083.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2797.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5749.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5163.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1332.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2187.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5700.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3589.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2933.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2894.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1673.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2548.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4531.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6329.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5563.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3943.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2206.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4519.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1183.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6356.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2355.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6160.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4480.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0388.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2496.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0915.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4214.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0922.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2021.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5866.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4685.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3480.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4491.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0991.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3541.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5801.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4255.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0332.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0917.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0937.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2676.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2986.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5587.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4162.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3057.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5871.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0144.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5473.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1042.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1104.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2386.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2065.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4841.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0279.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5118.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1556.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4454.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4954.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3689.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5441.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3661.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0013.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3487.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6115.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4786.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2253.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2351.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3072.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6020.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5351.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0319.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5841.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2704.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6166.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1053.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3211.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0262.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6400.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1160.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5123.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1746.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5858.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6217.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2365.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3713.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4248.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5835.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2035.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1690.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0919.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0807.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0893.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0424.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2151.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3566.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4764.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5508.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0099.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4420.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0045.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3857.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2342.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5936.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2784.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5555.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5308.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5251.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0560.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3521.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4819.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2654.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4907.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5455.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6307.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0078.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2260.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2766.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0680.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1515.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3743.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1856.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4015.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3704.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5781.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2236.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3588.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1820.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5868.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4839.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4805.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1523.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0101.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5668.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0889.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4182.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4228.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4275.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0595.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1800.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1136.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0417.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0999.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4928.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2443.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4867.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0073.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0644.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3284.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2454.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4469.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1525.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5504.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1157.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4961.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2637.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0028.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1355.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0038.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3865.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2352.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2140.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5716.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3926.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5579.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3838.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4667.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0886.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4718.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2915.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4201.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1354.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1955.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1174.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6442.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3220.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4134.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6183.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1120.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4029.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5500.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3528.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0710.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6247.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6381.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5196.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4930.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_6045.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5107.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3646.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4712.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0131.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2582.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0151.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0103.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0487.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_3609.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4338.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0784.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2552.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0466.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4986.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0898.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5169.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2083.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1948.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0303.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_1489.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2725.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5795.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4171.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_5320.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4440.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_0589.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_2587.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4169.txt,UNKNOWN,texts,"normalize, dedup"
raw_corpus/sentence_4394.txt,UNKNOWN,texts,"normalize, dedup"
